 time            vo1             vo2             q               p1              p2             
 3.15062745e-05  1.63322611e-01  7.26903287e-02  1.19999879e+00  0.00000000e+00  1.20000000e+00 
 3.15068640e-05  1.64349169e-01  7.26903287e-02  1.19999984e+00  0.00000000e+00  1.20000000e+00 
 3.15078419e-05  1.65987157e-01  7.26903287e-02  1.19999996e+00  0.00000000e+00  1.20000000e+00 
 3.15093079e-05  1.68298917e-01  7.26903287e-02  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 3.15116403e-05  1.71649488e-01  7.26903287e-02  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 3.15139318e-05  1.74584477e-01  7.26903287e-02  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 3.15168418e-05  1.77861542e-01  7.26903287e-02  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 3.15195068e-05  1.80471346e-01  7.26903287e-02  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 3.15223692e-05  1.82911796e-01  7.26903287e-02  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 3.15250300e-05  1.84885309e-01  7.26903287e-02  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 3.15278084e-05  1.86682447e-01  7.26903287e-02  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 3.15304663e-05  1.88181296e-01  7.26903287e-02  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 3.15332131e-05  1.89533305e-01  7.26903287e-02  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 3.15358867e-05  1.90681176e-01  7.26903287e-02  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 3.15386235e-05  1.91706603e-01  7.26903287e-02  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 3.15413125e-05  1.92585365e-01  7.26903287e-02  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 3.15440445e-05  1.93364315e-01  7.26903287e-02  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 3.15467450e-05  1.94035778e-01  7.26903287e-02  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 3.15494752e-05  1.94627883e-01  7.26903287e-02  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 3.15522669e-05  1.95154820e-01  7.26903287e-02  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 3.15552207e-05  1.95637529e-01  7.26903287e-02  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 3.15582952e-05  1.96069433e-01  7.26903287e-02  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 3.15615591e-05  1.96460587e-01  7.26903287e-02  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 3.15649745e-05  1.96806750e-01  7.26903287e-02  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 3.15686021e-05  1.97114883e-01  7.26903287e-02  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 3.15724222e-05  1.97384018e-01  7.26903287e-02  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 3.15764948e-05  1.97619353e-01  7.26903287e-02  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 3.15808177e-05  1.97821627e-01  7.26903287e-02  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 3.15854546e-05  1.97994823e-01  7.26903287e-02  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 3.15904227e-05  1.98140526e-01  7.26903287e-02  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 3.15957968e-05  1.98261974e-01  7.26903287e-02  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 3.16016203e-05  1.98361170e-01  7.26903287e-02  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 3.16079924e-05  1.98440904e-01  7.26903287e-02  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 3.16149980e-05  1.98503344e-01  7.26903287e-02  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 3.16227863e-05  1.98550982e-01  7.26903287e-02  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 3.16315189e-05  1.98585982e-01  7.26903287e-02  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 3.16414507e-05  1.98610586e-01  7.26903287e-02  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 3.16514507e-05  1.98625099e-01  7.26903287e-02  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 3.16614507e-05  1.98633410e-01  7.26903287e-02  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 3.16714507e-05  1.98638091e-01  7.26903287e-02  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 3.16814507e-05  1.98640695e-01  7.26903287e-02  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 3.16914507e-05  1.98642128e-01  7.26903287e-02  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 3.17014507e-05  1.98642910e-01  7.26903287e-02  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 3.17114507e-05  1.98643333e-01  7.26903287e-02  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 3.17214507e-05  1.98643562e-01  7.26903287e-02  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 3.17314507e-05  1.98643684e-01  7.26903287e-02  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 3.17414507e-05  1.98643749e-01  7.26903287e-02  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 3.17514507e-05  1.98643783e-01  7.26903287e-02  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 3.17614507e-05  1.98643802e-01  7.26903287e-02  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 3.17714507e-05  1.98643811e-01  7.26903287e-02  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 3.17814507e-05  1.98643816e-01  7.26903287e-02  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 3.17914507e-05  1.98643819e-01  7.26903287e-02  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 3.18014507e-05  1.98643820e-01  7.26903287e-02  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 3.18114507e-05  1.98643821e-01  7.26903287e-02  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 3.18214507e-05  1.98643821e-01  7.26903287e-02  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 3.18314507e-05  1.98643821e-01  7.26903287e-02  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 3.18414507e-05  1.98643821e-01  7.26903287e-02  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 3.18514507e-05  1.98643821e-01  7.26903287e-02  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 3.18614507e-05  1.98643821e-01  7.26903287e-02  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 3.18714507e-05  1.98643821e-01  7.26903287e-02  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 3.18814507e-05  1.98643821e-01  7.26903287e-02  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 3.18914507e-05  1.98643821e-01  7.26903287e-02  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 3.19014507e-05  1.98643820e-01  7.26903287e-02  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 3.19114507e-05  1.98643820e-01  7.26903287e-02  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 3.19214507e-05  1.98643820e-01  7.26903287e-02  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 3.19314507e-05  1.98643820e-01  7.26903287e-02  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 3.19414507e-05  1.98643820e-01  7.26903287e-02  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 3.19514507e-05  1.98643820e-01  7.26903287e-02  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 3.19614507e-05  1.98643820e-01  7.26903287e-02  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 3.19714507e-05  1.98643820e-01  7.26903287e-02  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 3.19814507e-05  1.98643820e-01  7.26903287e-02  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 3.19914507e-05  1.98643820e-01  7.26903287e-02  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 3.20000000e-05  1.98643819e-01  7.26903287e-02  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 3.20000100e-05  1.98643819e-01  7.26903287e-02  1.19998727e+00  0.00000000e+00  1.08000000e+00 
 3.20000300e-05  1.98643819e-01  7.26903287e-02  1.20000730e+00  0.00000000e+00  8.40000000e-01 
 3.20000348e-05  1.98643819e-01  7.26903287e-02  1.20000823e+00  0.00000000e+00  7.82500000e-01 
 3.20000432e-05  1.98643819e-01  7.26903287e-02  1.20001200e+00  0.00000000e+00  6.81875000e-01 
 3.20000525e-05  1.98643819e-01  7.26903287e-02  1.20003228e+00  0.00000000e+00  5.70468750e-01 
 3.20000609e-05  1.98643819e-01  7.26903287e-02  1.20006870e+00  0.00000000e+00  4.69638562e-01 
 3.20000697e-05  1.98643819e-01  7.26903287e-02  1.20011307e+00  0.00000000e+00  3.64114603e-01 
 3.20000799e-05  1.98643819e-01  7.26903287e-02  1.20013542e+00  0.00000000e+00  2.41673582e-01 
 3.20000906e-05  1.98643819e-01  7.26903287e-02  1.20013555e+00  0.00000000e+00  1.12740725e-01 
 3.20001000e-05  1.98643819e-01  7.26903287e-02  1.20008665e+00  0.00000000e+00  0.00000000e+00 
 3.20001009e-05  1.98643819e-01  7.26903287e-02  1.20008999e+00  0.00000000e+00  0.00000000e+00 
 3.20001027e-05  1.98643819e-01  7.26903287e-02  1.20006016e+00  0.00000000e+00  0.00000000e+00 
 3.20001064e-05  1.98643819e-01  7.26903287e-02  1.19992317e+00  0.00000000e+00  0.00000000e+00 
 3.20001109e-05  1.98643819e-01  7.26903287e-02  1.19973309e+00  0.00000000e+00  0.00000000e+00 
 3.20001185e-05  1.98643819e-01  7.26903287e-02  1.19951476e+00  0.00000000e+00  0.00000000e+00 
 3.20001257e-05  1.98643819e-01  7.26903287e-02  1.19948511e+00  0.00000000e+00  0.00000000e+00 
 3.20001325e-05  1.98643819e-01  7.26903287e-02  1.19952038e+00  0.00000000e+00  0.00000000e+00 
 3.20001378e-05  1.98643819e-01  7.26903287e-02  1.19962206e+00  0.00000000e+00  0.00000000e+00 
 3.20001426e-05  1.98643819e-01  7.26903287e-02  1.19983386e+00  0.00000000e+00  0.00000000e+00 
 3.20001474e-05  1.98643819e-01  7.26903287e-02  1.20015956e+00  0.00000000e+00  0.00000000e+00 
 3.20001525e-05  1.98643819e-01  7.26903287e-02  1.20042868e+00  0.00000000e+00  0.00000000e+00 
 3.20001582e-05  1.98643819e-01  7.26903287e-02  1.20047822e+00  0.00000000e+00  0.00000000e+00 
 3.20001648e-05  1.98643819e-01  7.26903287e-02  1.20032869e+00  0.00000000e+00  0.00000000e+00 
 3.20001709e-05  1.98643819e-01  7.26903287e-02  1.20015978e+00  0.00000000e+00  0.00000000e+00 
 3.20001794e-05  1.98643819e-01  7.26903287e-02  1.20001980e+00  0.00000000e+00  0.00000000e+00 
 3.20001899e-05  1.98643819e-01  7.26903287e-02  1.19997275e+00  0.00000000e+00  0.00000000e+00 
 3.20002043e-05  1.98643819e-01  7.26903287e-02  1.19998084e+00  0.00000000e+00  0.00000000e+00 
 3.20002226e-05  1.98643819e-01  7.26903287e-02  1.19999709e+00  0.00000000e+00  0.00000000e+00 
 3.20002488e-05  1.98643819e-01  7.26903287e-02  1.20000172e+00  0.00000000e+00  0.00000000e+00 
 3.20002876e-05  1.98643819e-01  7.26903287e-02  1.19999953e+00  0.00000000e+00  0.00000000e+00 
 3.20003564e-05  1.98643819e-01  7.26903287e-02  1.19999854e+00  0.00000000e+00  0.00000000e+00 
 3.20004587e-05  1.98643819e-01  7.26903287e-02  1.19999942e+00  0.00000000e+00  0.00000000e+00 
 3.20006174e-05  1.98643819e-01  7.26903287e-02  1.20000002e+00  0.00000000e+00  0.00000000e+00 
 3.20008576e-05  1.98643819e-01  7.26903287e-02  1.20000006e+00  0.00000000e+00  0.00000000e+00 
 3.20012408e-05  1.98643818e-01  7.26903287e-02  1.19999997e+00  0.00000000e+00  0.00000000e+00 
 3.20018396e-05  1.98643818e-01  7.26903287e-02  1.19999993e+00  0.00000000e+00  0.00000000e+00 
 3.20028090e-05  1.98643817e-01  7.26903287e-02  1.19999993e+00  0.00000000e+00  0.00000000e+00 
 3.20043488e-05  1.98643815e-01  7.26903287e-02  1.19999994e+00  0.00000000e+00  0.00000000e+00 
 3.20050000e-05  1.98643815e-01  7.26903287e-02  1.19999994e+00  0.00000000e+00  0.00000000e+00 
 3.20050071e-05  1.98643815e-01  7.26903287e-02  1.20013035e+00  8.50432506e-02  0.00000000e+00 
 3.20050213e-05  1.98643815e-01  7.26903287e-02  1.20008344e+00  2.55129752e-01  0.00000000e+00 
 3.20050277e-05  1.98643815e-01  7.26903287e-02  1.20003637e+00  3.32292923e-01  0.00000000e+00 
 3.20050389e-05  1.98643815e-01  7.26903287e-02  1.19998602e+00  4.67328474e-01  0.00000000e+00 
 3.20050437e-05  1.98643815e-01  7.26903287e-02  1.19995269e+00  5.24463642e-01  0.00000000e+00 
 3.20050526e-05  1.98643815e-01  7.26902707e-02  1.19979749e+00  6.31115911e-01  0.00000000e+00 
 3.20050613e-05  1.98643815e-01  7.26901008e-02  1.19945618e+00  7.35725956e-01  0.00000000e+00 
 3.20050695e-05  1.98643815e-01  7.26898186e-02  1.19892374e+00  8.34232848e-01  0.00000000e+00 
 3.20050787e-05  1.98643815e-01  7.26893515e-02  1.19828622e+00  9.44391149e-01  0.00000000e+00 
 3.20050894e-05  1.98643815e-01  7.26885982e-02  1.19786078e+00  1.07296750e+00  0.00000000e+00 
 3.20050979e-05  1.98643815e-01  7.26878373e-02  1.19863161e+00  1.17524998e+00  0.00000000e+00 
 3.20051000e-05  1.98643815e-01  7.26876316e-02  1.19913113e+00  1.20000000e+00  0.00000000e+00 
 3.20051005e-05  1.98643815e-01  7.26875787e-02  1.19926434e+00  1.20000000e+00  0.00000000e+00 
 3.20051015e-05  1.98643815e-01  7.26874717e-02  1.19958140e+00  1.20000000e+00  0.00000000e+00 
 3.20051035e-05  1.98643815e-01  7.26872651e-02  1.20038690e+00  1.20000000e+00  0.00000000e+00 
 3.20051057e-05  1.98643815e-01  7.26870201e-02  1.20143942e+00  1.20000000e+00  0.00000000e+00 
 3.20051101e-05  1.98643815e-01  7.26865010e-02  1.20309180e+00  1.20000000e+00  0.00000000e+00 
 3.20051149e-05  1.98643815e-01  7.26858877e-02  1.20384341e+00  1.20000000e+00  0.00000000e+00 
 3.20051200e-05  1.98643815e-01  7.26851988e-02  1.20360375e+00  1.20000000e+00  0.00000000e+00 
 3.20051260e-05  1.98643815e-01  7.26843178e-02  1.20252861e+00  1.20000000e+00  0.00000000e+00 
 3.20051317e-05  1.98643815e-01  7.26834116e-02  1.20124964e+00  1.20000000e+00  0.00000000e+00 
 3.20051368e-05  1.98643815e-01  7.26825397e-02  1.20022937e+00  1.20000000e+00  0.00000000e+00 
 3.20051434e-05  1.98643815e-01  7.26813408e-02  1.19939915e+00  1.20000000e+00  0.00000000e+00 
 3.20051503e-05  1.98643815e-01  7.26800019e-02  1.19913224e+00  1.20000000e+00  0.00000000e+00 
 3.20051572e-05  1.98643815e-01  7.26785731e-02  1.19925277e+00  1.20000000e+00  0.00000000e+00 
 3.20051650e-05  1.98643815e-01  7.26768346e-02  1.19952785e+00  1.20000000e+00  0.00000000e+00 
 3.20051732e-05  1.98643815e-01  7.26748787e-02  1.19977186e+00  1.20000000e+00  0.00000000e+00 
 3.20051823e-05  1.98643815e-01  7.26725500e-02  1.19993114e+00  1.20000000e+00  0.00000000e+00 
 3.20051897e-05  1.98643815e-01  7.26705314e-02  1.19999050e+00  1.20000000e+00  0.00000000e+00 
 3.20051962e-05  1.98643815e-01  7.26686776e-02  1.20001172e+00  1.20000000e+00  0.00000000e+00 
 3.20052014e-05  1.98643815e-01  7.26671414e-02  1.20001939e+00  1.20000000e+00  0.00000000e+00 
 3.20052059e-05  1.98643814e-01  7.26657760e-02  1.20002704e+00  1.20000000e+00  0.00000000e+00 
 3.20052112e-05  1.98643814e-01  7.26641062e-02  1.20003554e+00  1.20000000e+00  0.00000000e+00 
 3.20052167e-05  1.98643814e-01  7.26622902e-02  1.20002976e+00  1.20000000e+00  0.00000000e+00 
 3.20052225e-05  1.98643814e-01  7.26603335e-02  1.20001194e+00  1.20000000e+00  0.00000000e+00 
 3.20052288e-05  1.98643814e-01  7.26581436e-02  1.19999838e+00  1.20000000e+00  0.00000000e+00 
 3.20052347e-05  1.98643814e-01  7.26560091e-02  1.19999785e+00  1.20000000e+00  0.00000000e+00 
 3.20052418e-05  1.98643814e-01  7.26533692e-02  1.20000540e+00  1.20000000e+00  0.00000000e+00 
 3.20052460e-05  1.98643814e-01  7.26517291e-02  1.20000555e+00  1.20000000e+00  0.00000000e+00 
 3.20052494e-05  1.98643814e-01  7.26503925e-02  1.19999656e+00  1.20000000e+00  0.00000000e+00 
 3.20052524e-05  1.98643814e-01  7.26492009e-02  1.19998093e+00  1.20000000e+00  0.00000000e+00 
 3.20052561e-05  1.98643814e-01  7.26477228e-02  1.19996156e+00  1.20000000e+00  0.00000000e+00 
 3.20052601e-05  1.98643814e-01  7.26460770e-02  1.19995547e+00  1.20000000e+00  0.00000000e+00 
 3.20052651e-05  1.98643814e-01  7.26439536e-02  1.19997245e+00  1.20000000e+00  0.00000000e+00 
 3.20052705e-05  1.98643814e-01  7.26416370e-02  1.19999912e+00  1.20000000e+00  0.00000000e+00 
 3.20052759e-05  1.98643814e-01  7.26392630e-02  1.20001541e+00  1.20000000e+00  0.00000000e+00 
 3.20052827e-05  1.98643814e-01  7.26361783e-02  1.20001699e+00  1.20000000e+00  0.00000000e+00 
 3.20052894e-05  1.98643814e-01  7.26330318e-02  1.20000890e+00  1.20000000e+00  0.00000000e+00 
 3.20052981e-05  1.98643814e-01  7.26288579e-02  1.20000009e+00  1.20000000e+00  0.00000000e+00 
 3.20053083e-05  1.98643814e-01  7.26237808e-02  1.19999709e+00  1.20000000e+00  0.00000000e+00 
 3.20053235e-05  1.98643814e-01  7.26158058e-02  1.19999906e+00  1.20000000e+00  0.00000000e+00 
 3.20053469e-05  1.98643814e-01  7.26027064e-02  1.20000170e+00  1.20000000e+00  0.00000000e+00 
 3.20053827e-05  1.98643814e-01  7.25805800e-02  1.20000151e+00  1.20000000e+00  0.00000000e+00 
 3.20054186e-05  1.98643814e-01  7.25559764e-02  1.20000038e+00  1.20000000e+00  0.00000000e+00 
 3.20054692e-05  1.98643814e-01  7.25171483e-02  1.19999980e+00  1.20000000e+00  0.00000000e+00 
 3.20055275e-05  1.98643814e-01  7.24664282e-02  1.19999980e+00  1.20000000e+00  0.00000000e+00 
 3.20056206e-05  1.98643814e-01  7.23724450e-02  1.19999991e+00  1.20000000e+00  0.00000000e+00 
 3.20057633e-05  1.98643813e-01  7.21975705e-02  1.19999994e+00  1.20000000e+00  0.00000000e+00 
 3.20060488e-05  1.98643813e-01  7.17395838e-02  1.19999994e+00  1.20000000e+00  0.00000000e+00 
 3.20065892e-05  1.98643812e-01  7.04988195e-02  1.19999994e+00  1.20000000e+00  0.00000000e+00 
 3.20073439e-05  1.98643811e-01  6.80145151e-02  1.19999994e+00  1.20000000e+00  0.00000000e+00 
 3.20083327e-05  1.98643809e-01  6.35855939e-02  1.19999994e+00  1.20000000e+00  0.00000000e+00 
 3.20092265e-05  1.98643808e-01  5.85770686e-02  1.19999994e+00  1.20000000e+00  0.00000000e+00 
 3.20102309e-05  1.98643806e-01  5.19864292e-02  1.19999994e+00  1.20000000e+00  0.00000000e+00 
 3.20111392e-05  1.98643805e-01  4.52811182e-02  1.19999994e+00  1.20000000e+00  0.00000000e+00 
 3.20121106e-05  1.98643804e-01  3.74640959e-02  1.19999994e+00  1.20000000e+00  0.00000000e+00 
 3.20130079e-05  1.98643802e-01  2.97550666e-02  1.19999994e+00  1.20000000e+00  0.00000000e+00 
 3.20139262e-05  1.98643801e-01  2.14736567e-02  1.19999994e+00  1.20000000e+00  0.00000000e+00 
 3.20147682e-05  1.98643800e-01  1.36042995e-02  1.19999994e+00  1.20000000e+00  0.00000000e+00 
 3.20154544e-05  1.98643800e-01  7.03316092e-03  1.19999994e+00  1.20000000e+00  0.00000000e+00 
 3.20155391e-05  1.98643799e-01  6.21352369e-03  1.19999994e+00  1.20000000e+00  0.00000000e+00 
 3.20157083e-05  1.98643799e-01  4.56946168e-03  1.19999994e+00  1.20000000e+00  0.00000000e+00 
 3.20160469e-05  1.98643799e-01  1.26458388e-03  1.19999994e+00  1.20000000e+00  0.00000000e+00 
 3.20160983e-05  1.98643799e-01  7.60495616e-04  1.19999994e+00  1.20000000e+00  0.00000000e+00 
 3.20161165e-05  1.98643799e-01  5.82523286e-04  1.19999994e+00  1.20000000e+00  0.00000000e+00 
 3.20161528e-05  1.98643799e-01  2.26409739e-04  1.19999994e+00  1.20000000e+00  0.00000000e+00 
 3.20161607e-05  1.98643799e-01  1.48765106e-04  1.19999994e+00  1.20000000e+00  0.00000000e+00 
 3.20161643e-05  1.98643799e-01  1.12696207e-04  1.19999952e+00  1.20000000e+00  0.00000000e+00 
 3.20161663e-05  1.98643799e-01  9.31252085e-05  1.19999051e+00  1.20000000e+00  0.00000000e+00 
 3.20161691e-05  1.98643799e-01  6.58157835e-05  1.19997644e+00  1.20000000e+00  0.00000000e+00 
 3.20161712e-05  1.98643799e-01  4.58397850e-05  1.19998058e+00  1.20000000e+00  0.00000000e+00 
 3.20161735e-05  1.98643799e-01  2.31822133e-05  1.19999271e+00  1.20000000e+00  0.00000000e+00 
 3.20161767e-05  1.98643799e-01 -8.59617529e-06  1.20000889e+00  1.20000000e+00  0.00000000e+00 
 3.20161806e-05  1.98643799e-01 -4.66534149e-05  1.20002868e+00  1.20000000e+00  0.00000000e+00 
 3.20161855e-05  1.98643799e-01 -9.53024346e-05  1.20004975e+00  1.20000000e+00  0.00000000e+00 
 3.20161877e-05  1.98643799e-01 -1.16761938e-04  1.20005466e+00  1.20000000e+00  0.00000000e+00 
 3.20161906e-05  1.98643799e-01 -1.45266740e-04  1.20003856e+00  1.20000000e+00  0.00000000e+00 
 3.20161926e-05  1.98643799e-01 -1.64895285e-04  1.20001326e+00  1.20000000e+00  0.00000000e+00 
 3.20161953e-05  1.98643799e-01 -1.91282284e-04  1.19998433e+00  1.20000000e+00  0.00000000e+00 
 3.20162007e-05  1.98643799e-01 -2.44059825e-04  1.19996333e+00  1.20000000e+00  0.00000000e+00 
 3.20162070e-05  1.98643799e-01 -3.06100448e-04  1.19997040e+00  1.20000000e+00  0.00000000e+00 
 3.20162178e-05  1.98643799e-01 -4.11919016e-04  1.19999009e+00  1.20000000e+00  0.00000000e+00 
 3.20162290e-05  1.98643799e-01 -5.22604634e-04  1.19999977e+00  1.20000000e+00  0.00000000e+00 
 3.20162393e-05  1.98643799e-01 -6.22979055e-04  1.19999878e+00  1.20000000e+00  0.00000000e+00 
 3.20162508e-05  1.98643799e-01 -7.35960844e-04  1.19999991e+00  1.20000000e+00  0.00000000e+00 
 3.20162651e-05  1.98643799e-01 -8.76754022e-04  1.20000178e+00  1.20000000e+00  0.00000000e+00 
 3.20162784e-05  1.98643799e-01 -1.00741283e-03  1.20000073e+00  1.20000000e+00  0.00000000e+00 
 3.20162929e-05  1.98643799e-01 -1.15070457e-03  1.20000126e+00  1.20000000e+00  0.00000000e+00 
 3.20163058e-05  1.98643799e-01 -1.27715707e-03  1.20000343e+00  1.20000000e+00  0.00000000e+00 
 3.20163137e-05  1.98643799e-01 -1.35536623e-03  1.20000614e+00  1.20000000e+00  0.00000000e+00 
 3.20163210e-05  1.98643799e-01 -1.42729643e-03  1.20000864e+00  1.20000000e+00  0.00000000e+00 
 3.20163316e-05  1.98643799e-01 -1.53163652e-03  1.20001019e+00  1.20000000e+00  0.00000000e+00 
 3.20163367e-05  1.98643799e-01 -1.58180717e-03  1.20000570e+00  1.20000000e+00  0.00000000e+00 
 3.20163415e-05  1.98643799e-01 -1.62880991e-03  1.19999895e+00  1.20000000e+00  0.00000000e+00 
