 time            vo              q               p1              p2             
 5.00324084e-07 -8.40200985e-08 -5.90495612e-06  0.00000000e+00  0.00000000e+00 
 5.00351401e-07 -8.39688823e-08  2.21735891e-06  0.00000000e+00  0.00000000e+00 
 5.00390922e-07 -8.38947868e-08  2.07451385e-06  0.00000000e+00  0.00000000e+00 
 5.00469965e-07 -8.37465969e-08  6.19406496e-07  0.00000000e+00  0.00000000e+00 
 5.00604024e-07 -8.34952610e-08  1.33365170e-07  0.00000000e+00  0.00000000e+00 
 5.00865559e-07 -8.30049335e-08  4.03706358e-08  0.00000000e+00  0.00000000e+00 
 5.01181215e-07 -8.24131401e-08  4.75924192e-08  0.00000000e+00  0.00000000e+00 
 5.01494602e-07 -8.18255995e-08  5.71707060e-08  0.00000000e+00  0.00000000e+00 
 5.01716136e-07 -8.14102656e-08  5.95302014e-08  0.00000000e+00  0.00000000e+00 
 5.01999485e-07 -8.08790419e-08  5.84618465e-08  0.00000000e+00  0.00000000e+00 
 5.02099022e-07 -8.06924288e-08  5.69230901e-08  0.00000000e+00  0.00000000e+00 
 5.02176048e-07 -8.05480207e-08  5.98631237e-08  0.00000000e+00  0.00000000e+00 
 5.02275105e-07 -8.03623071e-08  6.33479331e-08  0.00000000e+00  0.00000000e+00 
 5.02326293e-07 -8.02663398e-08  7.62416871e-08  0.00000000e+00  0.00000000e+00 
 5.02364195e-07 -8.01952798e-08  1.04391617e-07  0.00000000e+00  0.00000000e+00 
 5.02414610e-07 -8.01007627e-08 -3.80047698e-08  0.00000000e+00  0.00000000e+00 
 5.02458286e-07 -8.00188785e-08  4.32033868e-08  0.00000000e+00  0.00000000e+00 
 5.02513756e-07 -7.99148825e-08  1.04575834e-07  0.00000000e+00  0.00000000e+00 
 5.02595103e-07 -7.97623732e-08  6.35013649e-08  0.00000000e+00  0.00000000e+00 
 5.02757796e-07 -7.94573544e-08  5.01794303e-08  0.00000000e+00  0.00000000e+00 
 5.03011711e-07 -7.89813139e-08  5.88120294e-08  0.00000000e+00  0.00000000e+00 
 5.03267979e-07 -7.85008602e-08  5.97615836e-08  0.00000000e+00  0.00000000e+00 
 5.03547208e-07 -7.79773600e-08  5.96580888e-08  0.00000000e+00  0.00000000e+00 
 5.03826896e-07 -7.74529979e-08  5.86421693e-08  0.00000000e+00  0.00000000e+00 
 5.04108691e-07 -7.69246868e-08  5.90714299e-08  0.00000000e+00  0.00000000e+00 
 5.04576616e-07 -7.60474181e-08  5.92944508e-08  0.00000000e+00  0.00000000e+00 
 5.05100000e-07 -7.50661746e-08  5.91545608e-08  0.00000000e+00  0.00000000e+00 
 5.05110000e-07 -7.50474265e-08  5.96122673e-08  0.00000000e+00  1.20000000e-01 
 5.05130000e-07 -7.50099304e-08  5.90439809e-08  0.00000000e+00  3.60000000e-01 
 5.05134792e-07 -7.50009470e-08  5.87322297e-08  0.00000000e+00  4.17500000e-01 
 5.05143177e-07 -7.49852259e-08  5.86407895e-08  0.00000000e+00  5.18125000e-01 
 5.05147777e-07 -7.49766011e-08  5.87228531e-08  0.00000000e+00  5.73329593e-01 
 5.05152060e-07  1.07568432e-05  3.64390802e-06  0.00000000e+00  6.24716316e-01 
 5.05156451e-07  2.54182375e-05 -3.48902152e-06  0.00000000e+00  6.77411531e-01 
 5.05161169e-07  4.24414085e-05 -1.04435790e-05  0.00000000e+00  7.34024643e-01 
 5.05168292e-07  6.87583442e-05 -9.51084557e-06  0.00000000e+00  8.19500666e-01 
 5.05174690e-07  9.26176163e-05 -9.74521037e-07  0.00000000e+00  8.96283614e-01 
 5.05178855e-07  1.08190872e-04  3.62677915e-06  0.00000000e+00  9.46254619e-01 
 5.05184847e-07  1.30611289e-04  9.04628005e-06  0.00000000e+00  1.01816086e+00 
 5.05189641e-07  1.48550897e-04  1.23669894e-05  0.00000000e+00  1.07569571e+00 
 5.05195426e-07  1.70191424e-04  9.79402276e-06  0.00000000e+00  1.14511139e+00 
 5.05200000e-07  1.87299895e-04  5.35263309e-06  0.00000000e+00  1.20000000e+00 
 5.05200813e-07  1.90339164e-04  4.47360226e-06  0.00000000e+00  1.20000000e+00 
 5.05202438e-07  1.96417466e-04  2.95724174e-06  0.00000000e+00  1.20000000e+00 
 5.05205689e-07  2.08572870e-04  8.38211692e-07  0.00000000e+00  1.20000000e+00 
 5.05212190e-07  2.32878319e-04 -1.27134171e-06  0.00000000e+00  1.20000000e+00 
 5.05225192e-07  2.81466313e-04 -2.31584527e-06  0.00000000e+00  1.20000000e+00 
 5.05243235e-07  3.48835473e-04 -1.86396683e-06  0.00000000e+00  1.20000000e+00 
 5.05264330e-07  4.27524837e-04 -9.71616949e-07  0.00000000e+00  1.20000000e+00 
 5.05285876e-07  5.07813123e-04 -2.72927324e-07  0.00000000e+00  1.20000000e+00 
 5.05310942e-07  6.01105054e-04  1.67295631e-07  0.00000000e+00  1.20000000e+00 
 5.05339241e-07  7.06289786e-04  3.07239220e-07  0.00000000e+00  1.20000000e+00 
 5.05375753e-07  8.41782228e-04  2.47170733e-07  0.00000000e+00  1.20000000e+00 
 5.05423511e-07  1.01863351e-03  1.22122985e-07  0.00000000e+00  1.20000000e+00 
 5.05496105e-07  1.28665061e-03  4.25282559e-08  0.00000000e+00  1.20000000e+00 
 5.05620410e-07  1.74332830e-03  3.78024322e-08  0.00000000e+00  1.20000000e+00 
 5.05869018e-07  2.64822857e-03  5.66206061e-08  0.00000000e+00  1.20000000e+00 
 5.06366235e-07  4.42476260e-03  6.06836994e-08  0.00000000e+00  1.20000000e+00 
 5.07320392e-07  7.71356670e-03  5.93510384e-08  0.00000000e+00  1.20000000e+00 
 5.08834226e-07  1.26233066e-02  5.91303147e-08  0.00000000e+00  1.20000000e+00 
 5.10420037e-07  1.73856550e-02  5.91551771e-08  0.00000000e+00  1.20000000e+00 
 5.12418367e-07  2.28769144e-02  5.91583830e-08  0.00000000e+00  1.20000000e+00 
 5.14463501e-07  2.79584342e-02  5.91581327e-08  0.00000000e+00  1.20000000e+00 
 5.16847115e-07  3.32635741e-02  5.91580981e-08  0.00000000e+00  1.20000000e+00 
 5.19317072e-07  3.81340154e-02  5.91580998e-08  0.00000000e+00  1.20000000e+00 
 5.22098658e-07  4.29464905e-02  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 5.24796327e-07  4.70145805e-02  5.91581002e-08  0.00000000e+00  1.20000000e+00 
 5.27576650e-07  5.06686384e-02  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 5.30266319e-07  5.37485566e-02  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 5.33001813e-07  5.64811855e-02  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 5.35683077e-07  5.88179178e-02  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 5.38401231e-07  6.08857878e-02  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 5.41087480e-07  6.26693197e-02  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 5.43800450e-07  6.42417265e-02  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 5.46492596e-07  6.56035135e-02  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 5.49202620e-07  6.68000699e-02  5.91581002e-08  0.00000000e+00  1.20000000e+00 
 5.51984742e-07  6.78700780e-02  5.91580997e-08  0.00000000e+00  1.20000000e+00 
 5.54917808e-07  6.88475054e-02  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 5.57978976e-07  6.97252726e-02  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 5.61219670e-07  7.05187747e-02  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 5.64616880e-07  7.12230578e-02  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 5.68217602e-07  7.18493898e-02  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 5.72013529e-07  7.23978153e-02  5.91580998e-08  0.00000000e+00  1.20000000e+00 
 5.76053582e-07  7.28772851e-02  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 5.80344485e-07  7.32903548e-02  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 5.84940620e-07  7.36442301e-02  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 5.89865791e-07  7.39426467e-02  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 5.95186622e-07  7.41917033e-02  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 6.00950957e-07  7.43956932e-02  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 6.07249993e-07  7.45600260e-02  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 6.14170809e-07  7.46891824e-02  5.91581002e-08  0.00000000e+00  1.20000000e+00 
 6.21853057e-07  7.47880816e-02  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 6.30456543e-07  7.48611338e-02  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 6.40222230e-07  7.49128144e-02  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 6.50222230e-07  7.49440649e-02  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 6.60222230e-07  7.49620206e-02  5.91581002e-08  0.00000000e+00  1.20000000e+00 
 6.70222230e-07  7.49721634e-02  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 6.80222230e-07  7.49778172e-02  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 6.90222230e-07  7.49809351e-02  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 7.00222230e-07  7.49826396e-02  5.91580998e-08  0.00000000e+00  1.20000000e+00 
 7.10222230e-07  7.49835646e-02  5.91581002e-08  0.00000000e+00  1.20000000e+00 
 7.20222230e-07  7.49840634e-02  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 7.30222230e-07  7.49843310e-02  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 7.40222230e-07  7.49844739e-02  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 7.50222230e-07  7.49845498e-02  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 7.60222230e-07  7.49845901e-02  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 7.70222230e-07  7.49846113e-02  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 7.80222230e-07  7.49846225e-02  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 7.90222230e-07  7.49846284e-02  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 8.00222230e-07  7.49846315e-02  5.91580998e-08  0.00000000e+00  1.20000000e+00 
 8.10222230e-07  7.49846331e-02  5.91581002e-08  0.00000000e+00  1.20000000e+00 
 8.20222230e-07  7.49846339e-02  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 8.30222230e-07  7.49846343e-02  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 8.40222230e-07  7.49846346e-02  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 8.50222230e-07  7.49846347e-02  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 8.60222230e-07  7.49846347e-02  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 8.70222230e-07  7.49846347e-02  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 8.80222230e-07  7.49846347e-02  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 8.90222230e-07  7.49846348e-02  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 9.00222230e-07  7.49846347e-02  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 9.10222230e-07  7.49846347e-02  5.91581002e-08  0.00000000e+00  1.20000000e+00 
 9.20222230e-07  7.49846347e-02  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 9.30222230e-07  7.49846347e-02  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 9.40222230e-07  7.49846347e-02  5.91581002e-08  0.00000000e+00  1.20000000e+00 
 9.50222230e-07  7.49846347e-02  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 9.60222230e-07  7.49846347e-02  5.91581002e-08  0.00000000e+00  1.20000000e+00 
 9.70222230e-07  7.49846347e-02  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 9.80222230e-07  7.49846347e-02  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 9.90222230e-07  7.49846347e-02  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 1.00000000e-06  7.49846347e-02  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 1.00001000e-06  7.49846347e-02  5.91581013e-08  0.00000000e+00  1.08000000e+00 
 1.00003000e-06  7.49846347e-02  5.91581094e-08  0.00000000e+00  8.40000000e-01 
 1.00003479e-06  7.49846347e-02  5.91580956e-08  0.00000000e+00  7.82500000e-01 
 1.00004318e-06  7.49846347e-02  5.91580989e-08  0.00000000e+00  6.81875000e-01 
 1.00005246e-06  7.49846347e-02  5.91581020e-08  0.00000000e+00  5.70468750e-01 
 1.00007103e-06  7.49846346e-02  5.91580944e-08  0.00000000e+00  3.47656250e-01 
 1.00010000e-06  7.49846346e-02  5.91580930e-08  0.00000000e+00  0.00000000e+00 
 1.00010371e-06  7.49846346e-02  5.91581112e-08  0.00000000e+00  0.00000000e+00 
 1.00011114e-06  7.49846346e-02  5.91581039e-08  0.00000000e+00  0.00000000e+00 
 1.00012599e-06  7.49846345e-02  5.91580967e-08  0.00000000e+00  0.00000000e+00 
 1.00015570e-06  7.49846345e-02  5.91581008e-08  0.00000000e+00  0.00000000e+00 
 1.00021512e-06  7.49846344e-02  5.91581002e-08  0.00000000e+00  0.00000000e+00 
 1.00033395e-06  7.49846341e-02  5.91581005e-08  0.00000000e+00  0.00000000e+00 
 1.00057162e-06  7.49846337e-02  5.91580999e-08  0.00000000e+00  0.00000000e+00 
 1.00104695e-06  7.49846328e-02  5.91580999e-08  0.00000000e+00  0.00000000e+00 
 1.00199762e-06  7.49846310e-02  5.91581000e-08  0.00000000e+00  0.00000000e+00 
 1.00389895e-06  7.49846275e-02  5.91581002e-08  0.00000000e+00  0.00000000e+00 
 1.00500000e-06  7.49846254e-02  5.91580999e-08  0.00000000e+00  0.00000000e+00 
 1.00501000e-06  7.49846254e-02  1.34864026e-05  1.20000000e-01  0.00000000e+00 
 1.00503000e-06  7.49846253e-02 -9.37631800e-06  3.60000000e-01  0.00000000e+00 
 1.00503479e-06  7.49846253e-02 -9.84928860e-06  4.17500000e-01  0.00000000e+00 
 1.00504318e-06  7.49846253e-02 -1.16452944e-05  5.18125000e-01  0.00000000e+00 
 1.00505246e-06  7.49846253e-02 -2.66712724e-05  6.29531250e-01  0.00000000e+00 
 1.00506131e-06  7.49846253e-02 -5.99010830e-05  7.35704382e-01  0.00000000e+00 
 1.00506928e-06  7.49846252e-02 -1.02947817e-04  8.31364772e-01  0.00000000e+00 
 1.00507863e-06  7.49846252e-02 -1.34480926e-04  9.43589666e-01  0.00000000e+00 
 1.00508902e-06  7.49846252e-02 -1.49027891e-04  1.06828887e+00  0.00000000e+00 
 1.00509743e-06  7.49846251e-02  7.20989039e-05  1.16915059e+00  0.00000000e+00 
 1.00510000e-06  7.49846251e-02  2.89005011e-04  1.20000000e+00  0.00000000e+00 
 1.00510062e-06  7.49846251e-02  3.46405766e-04  1.20000000e+00  0.00000000e+00 
 1.00510186e-06  7.49846251e-02  5.05698317e-04  1.20000000e+00  0.00000000e+00 
 1.00510404e-06  7.49846251e-02  8.80192498e-04  1.20000000e+00  0.00000000e+00 
 1.00510662e-06  7.49846251e-02  1.31042017e-03  1.20000000e+00  0.00000000e+00 
 1.00511179e-06  7.49846251e-02  1.78689023e-03  1.20000000e+00  0.00000000e+00 
 1.00511684e-06  7.49846250e-02  1.79071191e-03  1.20000000e+00  0.00000000e+00 
 1.00512207e-06  7.49846250e-02  1.51964442e-03  1.20000000e+00  0.00000000e+00 
 1.00512788e-06  7.49846250e-02  1.21248407e-03  1.20000000e+00  0.00000000e+00 
 1.00513283e-06  7.49846250e-02  1.03282909e-03  1.20000000e+00  0.00000000e+00 
 1.00513839e-06  7.49846250e-02  7.97450669e-04  1.20000000e+00  0.00000000e+00 
 1.00514523e-06  7.49846249e-02  2.25525913e-04  1.20000000e+00  0.00000000e+00 
 1.00515112e-06  7.49846249e-02 -5.75642855e-04  1.20000000e+00  0.00000000e+00 
 1.00515777e-06  7.49846249e-02 -1.87416121e-03  1.20000000e+00  0.00000000e+00 
 1.00516554e-06  7.49846249e-02 -4.03585042e-03  1.20000000e+00  0.00000000e+00 
 1.00517399e-06  7.49846248e-02 -7.36135926e-03  1.20000000e+00  0.00000000e+00 
 1.00518300e-06  7.49846248e-02 -1.21160346e-02  1.20000000e+00  0.00000000e+00 
 1.00518992e-06  7.49846248e-02 -1.63930471e-02  1.20000000e+00  0.00000000e+00 
 1.00519620e-06  7.49846248e-02 -2.11066435e-02  1.20000000e+00  0.00000000e+00 
 1.00520130e-06  7.49846247e-02 -2.59728646e-02  1.20000000e+00  0.00000000e+00 
 1.00520574e-06  7.49846247e-02 -3.09501735e-02  1.20000000e+00  0.00000000e+00 
 1.00521100e-06  7.49846247e-02 -3.63239553e-02  1.20000000e+00  0.00000000e+00 
 1.00521654e-06  7.49846247e-02 -3.65581000e-02  1.20000000e+00  0.00000000e+00 
 1.00522230e-06  7.49846247e-02 -1.66725082e-02  1.20000000e+00  0.00000000e+00 
 1.00522858e-06  7.49846246e-02  6.76652502e-02  1.20000000e+00  0.00000000e+00 
 1.00523454e-06  7.49846246e-02  2.33922977e-01  1.20000000e+00  0.00000000e+00 
 1.00524141e-06  7.49846246e-02  5.11046922e-01  1.20000000e+00  0.00000000e+00 
 1.00524567e-06  7.49846246e-02  7.10281937e-01  1.20000000e+00  0.00000000e+00 
 1.00524911e-06  7.49846246e-02  8.65885310e-01  1.20000000e+00  0.00000000e+00 
 1.00525210e-06  7.49846245e-02  9.79357726e-01  1.20000000e+00  0.00000000e+00 
 1.00525564e-06  7.49846245e-02  1.07242922e+00  1.20000000e+00  0.00000000e+00 
 1.00525962e-06  7.49846245e-02  1.13139378e+00  1.20000000e+00  0.00000000e+00 
 1.00526505e-06  7.49846245e-02  1.16892894e+00  1.20000000e+00  0.00000000e+00 
 1.00527033e-06  7.49846245e-02  1.18437384e+00  1.20000000e+00  0.00000000e+00 
 1.00527579e-06  7.49846245e-02  1.19214980e+00  1.20000000e+00  0.00000000e+00 
 1.00528240e-06  7.49846244e-02  1.19703332e+00  1.20000000e+00  0.00000000e+00 
 1.00528924e-06  7.49846244e-02  1.19926755e+00  1.20000000e+00  0.00000000e+00 
 1.00529773e-06  7.49846244e-02  1.20014609e+00  1.20000000e+00  0.00000000e+00 
 1.00530796e-06  7.49846243e-02  1.20022908e+00  1.20000000e+00  0.00000000e+00 
 1.00532284e-06  7.49846243e-02  1.20007118e+00  1.20000000e+00  0.00000000e+00 
 1.00534606e-06  7.49846242e-02  1.19996501e+00  1.20000000e+00  0.00000000e+00 
 1.00538181e-06  7.49846241e-02  1.19996948e+00  1.20000000e+00  0.00000000e+00 
 1.00541749e-06  7.49846239e-02  1.19999285e+00  1.20000000e+00  0.00000000e+00 
 1.00546783e-06  7.49846237e-02  1.20000240e+00  1.20000000e+00  0.00000000e+00 
 1.00552564e-06  7.49846235e-02  1.20000222e+00  1.20000000e+00  0.00000000e+00 
 1.00561774e-06  7.49846232e-02  1.20000069e+00  1.20000000e+00  0.00000000e+00 
 1.00575814e-06  7.49846227e-02  1.19999995e+00  1.20000000e+00  0.00000000e+00 
 1.00603895e-06  7.49846217e-02  1.19999985e+00  1.20000000e+00  0.00000000e+00 
 1.00657578e-06  7.49846198e-02  1.19999993e+00  1.20000000e+00  0.00000000e+00 
 1.00732035e-06  7.49846173e-02  1.19999996e+00  1.20000000e+00  0.00000000e+00 
 1.00860132e-06  7.49846131e-02  1.19999995e+00  1.20000000e+00  0.00000000e+00 
 1.01028516e-06  7.49846080e-02  1.19999995e+00  1.20000000e+00  0.00000000e+00 
 1.01214334e-06  7.49846029e-02  1.19999995e+00  1.20000000e+00  0.00000000e+00 
 1.01429399e-06  7.49845975e-02  1.19999995e+00  1.20000000e+00  0.00000000e+00 
 1.01657624e-06  7.49845924e-02  1.19999995e+00  1.20000000e+00  0.00000000e+00 
 1.01912051e-06  7.49845873e-02  1.19999995e+00  1.20000000e+00  0.00000000e+00 
 1.02182062e-06  7.49845826e-02  1.19999995e+00  1.20000000e+00  0.00000000e+00 
 1.02478371e-06  7.49845782e-02  1.19999995e+00  1.20000000e+00  0.00000000e+00 
 1.02793640e-06  7.49845741e-02  1.19999995e+00  1.20000000e+00  0.00000000e+00 
 1.03136779e-06  7.49845703e-02  1.19999995e+00  1.20000000e+00  0.00000000e+00 
 1.03503049e-06  7.49845669e-02  1.19999995e+00  1.20000000e+00  0.00000000e+00 
 1.03900474e-06  7.49845639e-02  1.19999995e+00  1.20000000e+00  0.00000000e+00 
 1.04326709e-06  7.49845612e-02  1.19999995e+00  1.20000000e+00  0.00000000e+00 
 1.04789751e-06  7.49845589e-02  1.19999995e+00  1.20000000e+00  0.00000000e+00 
 1.05289788e-06  7.49845570e-02  1.19999995e+00  1.20000000e+00  0.00000000e+00 
 1.05835805e-06  7.49845553e-02  1.19999995e+00  1.20000000e+00  0.00000000e+00 
 1.06431192e-06  7.49845540e-02  1.19999995e+00  1.20000000e+00  0.00000000e+00 
 1.07087510e-06  7.49845529e-02  1.19999995e+00  1.20000000e+00  0.00000000e+00 
 1.07813054e-06  7.49845521e-02  1.19999995e+00  1.20000000e+00  0.00000000e+00 
 1.08624955e-06  7.49845514e-02  1.19999995e+00  1.20000000e+00  0.00000000e+00 
 1.09540484e-06  7.49845510e-02  1.19999995e+00  1.20000000e+00  0.00000000e+00 
 1.10540484e-06  7.49845506e-02  1.19999995e+00  1.20000000e+00  0.00000000e+00 
 1.11540484e-06  7.49845505e-02  1.19999995e+00  1.20000000e+00  0.00000000e+00 
 1.12540484e-06  7.49845504e-02  1.19999995e+00  1.20000000e+00  0.00000000e+00 
 1.13540484e-06  7.49845503e-02  1.19999995e+00  1.20000000e+00  0.00000000e+00 
 1.14540484e-06  7.49845503e-02  1.19999995e+00  1.20000000e+00  0.00000000e+00 
 1.15540484e-06  7.49845502e-02  1.19999995e+00  1.20000000e+00  0.00000000e+00 
 1.16540484e-06  7.49845502e-02  1.19999995e+00  1.20000000e+00  0.00000000e+00 
 1.17540484e-06  7.49845502e-02  1.19999995e+00  1.20000000e+00  0.00000000e+00 
 1.18540484e-06  7.49845502e-02  1.19999995e+00  1.20000000e+00  0.00000000e+00 
 1.19540484e-06  7.49845502e-02  1.19999995e+00  1.20000000e+00  0.00000000e+00 
 1.20540484e-06  7.49845502e-02  1.19999995e+00  1.20000000e+00  0.00000000e+00 
 1.21540484e-06  7.49845502e-02  1.19999995e+00  1.20000000e+00  0.00000000e+00 
 1.22540484e-06  7.49845502e-02  1.19999995e+00  1.20000000e+00  0.00000000e+00 
 1.23540484e-06  7.49845501e-02  1.19999995e+00  1.20000000e+00  0.00000000e+00 
 1.24540484e-06  7.49845501e-02  1.19999995e+00  1.20000000e+00  0.00000000e+00 
 1.25540484e-06  7.49845501e-02  1.19999995e+00  1.20000000e+00  0.00000000e+00 
 1.26540484e-06  7.49845501e-02  1.19999995e+00  1.20000000e+00  0.00000000e+00 
 1.27540484e-06  7.49845501e-02  1.19999995e+00  1.20000000e+00  0.00000000e+00 
 1.28540484e-06  7.49845501e-02  1.19999995e+00  1.20000000e+00  0.00000000e+00 
 1.29540484e-06  7.49845501e-02  1.19999995e+00  1.20000000e+00  0.00000000e+00 
 1.30540484e-06  7.49845501e-02  1.19999995e+00  1.20000000e+00  0.00000000e+00 
 1.31540484e-06  7.49845501e-02  1.19999995e+00  1.20000000e+00  0.00000000e+00 
 1.32540484e-06  7.49845501e-02  1.19999995e+00  1.20000000e+00  0.00000000e+00 
 1.33540484e-06  7.49845501e-02  1.19999995e+00  1.20000000e+00  0.00000000e+00 
 1.34540484e-06  7.49845501e-02  1.19999995e+00  1.20000000e+00  0.00000000e+00 
 1.35540484e-06  7.49845501e-02  1.19999995e+00  1.20000000e+00  0.00000000e+00 
 1.36540484e-06  7.49845501e-02  1.19999995e+00  1.20000000e+00  0.00000000e+00 
 1.37540484e-06  7.49845500e-02  1.19999995e+00  1.20000000e+00  0.00000000e+00 
 1.38540484e-06  7.49845500e-02  1.19999995e+00  1.20000000e+00  0.00000000e+00 
 1.39540484e-06  7.49845500e-02  1.19999995e+00  1.20000000e+00  0.00000000e+00 
 1.40540484e-06  7.49845500e-02  1.19999995e+00  1.20000000e+00  0.00000000e+00 
 1.41540484e-06  7.49845500e-02  1.19999995e+00  1.20000000e+00  0.00000000e+00 
 1.42540484e-06  7.49845500e-02  1.19999995e+00  1.20000000e+00  0.00000000e+00 
 1.43540484e-06  7.49845500e-02  1.19999995e+00  1.20000000e+00  0.00000000e+00 
 1.44540484e-06  7.49845500e-02  1.19999995e+00  1.20000000e+00  0.00000000e+00 
 1.45540484e-06  7.49845500e-02  1.19999995e+00  1.20000000e+00  0.00000000e+00 
 1.46540484e-06  7.49845500e-02  1.19999995e+00  1.20000000e+00  0.00000000e+00 
 1.47540484e-06  7.49845500e-02  1.19999995e+00  1.20000000e+00  0.00000000e+00 
 1.48540484e-06  7.49845500e-02  1.19999995e+00  1.20000000e+00  0.00000000e+00 
 1.49540484e-06  7.49845500e-02  1.19999995e+00  1.20000000e+00  0.00000000e+00 
 1.50010000e-06  7.49845499e-02  1.19999995e+00  1.20000000e+00  0.00000000e+00 
 1.50010474e-06  7.49845499e-02  1.19997156e+00  1.14310449e+00  0.00000000e+00 
 1.50011422e-06  7.49845499e-02  1.20000317e+00  1.02931348e+00  0.00000000e+00 
 1.50012527e-06  7.49845499e-02  1.20001733e+00  8.96703706e-01  0.00000000e+00 
 1.50013840e-06  7.49845499e-02  1.20000765e+00  7.39247945e-01  0.00000000e+00 
 1.50015127e-06  7.49845498e-02  1.20002578e+00  5.84811986e-01  0.00000000e+00 
 1.50015958e-06  7.49845496e-02  1.20006673e+00  4.85017334e-01  0.00000000e+00 
 1.50016761e-06  7.49845494e-02  1.20011519e+00  3.88626563e-01  0.00000000e+00 
 1.50017840e-06  7.49845491e-02  1.20014129e+00  2.59165879e-01  0.00000000e+00 
 1.50018946e-06  7.49845489e-02  1.20013759e+00  1.26477141e-01  0.00000000e+00 
 1.50020000e-06  7.49845487e-02  1.20007939e+00  0.00000000e+00  0.00000000e+00 
 1.50020129e-06  7.49845486e-02  1.20007752e+00  0.00000000e+00  0.00000000e+00 
 1.50020387e-06  7.49845486e-02  1.19999347e+00  0.00000000e+00  0.00000000e+00 
 1.50020848e-06  7.49845485e-02  1.19976588e+00  0.00000000e+00  0.00000000e+00 
 1.50021495e-06  7.49845483e-02  1.19952051e+00  0.00000000e+00  0.00000000e+00 
 1.50022151e-06  7.49845482e-02  1.19943815e+00  0.00000000e+00  0.00000000e+00 
 1.50022753e-06  7.49845480e-02  1.19949487e+00  0.00000000e+00  0.00000000e+00 
 1.50023307e-06  7.49845479e-02  1.19954703e+00  0.00000000e+00  0.00000000e+00 
 1.50023789e-06  7.49845478e-02  1.19966718e+00  0.00000000e+00  0.00000000e+00 
 1.50024271e-06  7.49845477e-02  1.19993131e+00  0.00000000e+00  0.00000000e+00 
 1.50024749e-06  7.49845476e-02  1.20030544e+00  0.00000000e+00  0.00000000e+00 
 1.50025257e-06  7.49845474e-02  1.20054930e+00  0.00000000e+00  0.00000000e+00 
 1.50025813e-06  7.49845473e-02  1.20051133e+00  0.00000000e+00  0.00000000e+00 
 1.50026478e-06  7.49845472e-02  1.20028028e+00  0.00000000e+00  0.00000000e+00 
 1.50027085e-06  7.49845470e-02  1.20009445e+00  0.00000000e+00  0.00000000e+00 
 1.50027956e-06  7.49845468e-02  1.19997823e+00  0.00000000e+00  0.00000000e+00 
 1.50029008e-06  7.49845466e-02  1.19996483e+00  0.00000000e+00  0.00000000e+00 
